Year,Week,SMN,SMT,VCI,TCI,VHI,Region
2006,51,1.68,1.49,3.47,34.69,19.08,26
2006,52,3.18,1.36,21.86,47.32,34.59,26
2007,1,1.14,2.19,27.25,27.24,27.25,26
2007,2,4.47,0.34,16.56,49.16,32.86,26
2007,3,4.02,3.24,28.64,50.77,39.71,26
2007,4,0.35,0.24,22.89,51.44,37.16,26
2007,5,2.4,1.56,44.59,41.15,42.87,26
2007,6,4.25,5.0,45.93,36.63,41.28,26
2007,7,0.16,1.64,46.9,42.57,44.73,26
2007,8,2.54,1.58,34.82,60.98,47.9,26
2007,9,1.35,1.6,40.19,28.76,34.48,26
2007,10,4.23,3.08,51.41,45.87,48.64,26
2007,11,3.62,2.37,61.04,54.1,57.57,26
2007,12,4.26,0.57,61.69,64.63,63.16,26
2007,13,0.47,4.45,58.1,76.59,67.35,26
2007,14,1.47,1.46,76.7,70.21,73.45,26
2007,15,2.07,2.77,82.85,72.98,77.91,26
2007,16,2.66,3.76,47.33,56.25,51.79,26
2007,17,4.95,0.21,40.95,39.81,40.38,26
2007,18,2.04,4.08,58.29,60.73,59.51,26
2007,19,2.54,0.8,46.51,58.12,52.31,26
2007,20,3.52,4.44,60.98,64.17,62.58,26
2007,21,1.63,3.67,77.93,83.8,80.87,26
2007,22,0.77,2.36,71.22,69.58,70.4,26
2007,23,2.0,4.34,79.83,60.95,70.39,26
2007,24,0.48,2.16,64.2,36.83,50.51,26
2007,25,2.55,3.0,70.63,56.65,63.64,26
2007,26,0.46,1.73,59.05,79.61,69.33,26
2007,27,1.36,4.65,72.22,77.01,74.61,26
2007,28,0.13,0.14,59.13,50.23,54.68,26
2007,29,4.46,4.92,32.5,58.89,45.69,26
2007,30,2.79,2.39,43.2,57.49,50.34,26
2007,31,1.36,3.13,97.54,60.3,78.92,26
2007,32,3.81,4.1,29.06,67.44,48.25,26
2007,33,2.86,3.01,9.54,52.11,30.83,26
2007,34,2.7,4.37,5.28,58.55,31.92,26
2007,35,2.79,3.83,53.58,56.96,55.27,26
2007,36,3.78,1.17,47.36,67.29,57.32,26
2007,37,4.02,3.13,69.82,39.61,54.72,26
2007,38,2.57,4.8,62.68,42.63,52.65,26
2007,39,1.6,2.24,68.07,30.81,49.44,26
2007,40,1.44,2.34,66.3,47.6,56.95,26
2007,41,1.61,3.09,59.09,32.35,45.72,26
2007,42,1.64,3.57,37.17,27.04,32.11,26
2007,43,3.41,4.95,20.27,34.86,27.57,26
2007,44,0.73,4.55,14.78,46.86,30.82,26
2007,45,3.31,2.58,42.16,33.84,38.0,26
2007,46,1.17,3.17,23.05,12.01,17.53,26
2007,47,2.22,4.55,56.68,43.33,50.0,26
2007,48,4.52,1.03,26.35,45.93,36.14,26
2007,49,0.76,1.58,0.0,44.4,22.2,26
2007,50,2.51,1.52,8.87,42.69,25.78,26
2007,51,2.91,0.35,29.16,43.86,36.51,26
2007,52,1.84,1.26,22.51,38.96,30.74,26
2008,1,3.7,0.6,32.24,35.81,34.02,26
2008,2,2.78,2.17,32.38,44.23,38.31,26
2008,3,4.42,2.54,53.55,43.19,48.37,26
2008,4,0.86,0.87,46.01,39.34,42.67,26
2008,5,3.01,3.43,31.26,40.26,35.76,26
2008,6,4.33,4.19,29.63,69.83,49.73,26
2008,7,1.51,3.43,18.87,33.4,26.14,26
2008,8,0.66,4.9,46.22,34.28,40.25,26
2008,9,2.41,0.54,59.16,59.07,59.11,26
2008,10,0.48,1.11,35.15,43.13,39.14,26
2008,11,3.59,4.79,64.93,35.15,50.04,26
2008,12,0.41,3.44,57.89,60.48,59.18,26
2008,13,3.71,0.38,59.68,59.17,59.42,26
2008,14,1.55,3.49,57.33,46.93,52.13,26
2008,15,2.5,1.16,79.94,80.31,80.13,26
2008,16,4.07,3.88,86.72,84.66,85.69,26
2008,17,2.33,3.66,49.82,84.41,67.11,26
2008,18,4.91,3.53,100.0,80.89,90.45,26
2008,19,4.4,0.32,63.54,42.74,53.14,26
2008,20,4.82,4.97,52.33,58.29,55.31,26
2008,21,3.66,1.59,64.26,66.34,65.3,26
2008,22,2.95,2.53,60.18,78.96,69.57,26
2008,23,3.27,4.95,46.52,62.42,54.47,26
2008,24,2.98,0.87,97.83,57.05,77.44,26
2008,25,0.72,0.35,67.73,81.43,74.58,26
2008,26,1.64,2.19,84.04,71.78,77.91,26
2008,27,0.38,4.81,46.62,59.22,52.92,26
2008,28,0.88,3.57,82.02,48.87,65.45,26
2008,29,4.8,1.26,62.79,74.3,68.55,26
2008,30,2.38,1.32,24.76,55.06,39.91,26
2008,31,3.41,4.27,60.87,55.36,58.12,26
2008,32,0.18,1.51,51.7,48.11,49.91,26
2008,33,2.86,3.68,68.11,79.99,74.05,26
2008,34,1.03,4.58,54.92,58.12,56.52,26
2008,35,3.68,4.9,76.42,60.9,68.66,26
2008,36,4.16,2.06,45.19,68.76,56.97,26
2008,37,3.17,2.55,31.16,56.93,44.05,26
2008,38,3.68,0.69,39.95,35.66,37.81,26
2008,39,1.68,0.75,33.94,35.02,34.48,26
2008,40,1.0,4.13,43.93,39.84,41.89,26
2008,41,0.46,3.89,53.09,28.84,40.97,26
2008,42,0.91,4.39,58.16,48.47,53.32,26
2008,43,2.6,0.42,27.08,36.39,31.74,26
2008,44,3.5,1.21,32.87,36.19,34.53,26
2008,45,0.39,1.75,62.83,24.71,43.77,26
2008,46,4.47,2.88,16.3,22.0,19.15,26
2008,47,2.77,2.79,22.78,44.49,33.63,26
2008,48,2.33,1.02,23.26,53.52,38.39,26
2008,49,3.6,3.38,24.11,26.53,25.32,26
2008,50,2.69,2.74,39.43,24.16,31.79,26
2008,51,1.81,3.87,33.18,40.02,36.6,26
2008,52,1.69,1.96,50.08,37.29,43.69,26
2009,1,4.06,3.08,38.99,21.23,30.11,26
2009,2,1.43,3.32,41.07,15.7,28.38,26
2009,3,3.72,3.54,11.81,24.32,18.06,26
2009,4,4.69,4.68,52.87,50.18,51.52,26
2009,5,1.64,3.94,19.23,48.44,33.84,26
2009,6,2.68,2.93,42.69,51.69,47.19,26
2009,7,1.7,0.6,23.54,31.25,27.4,26
2009,8,2.21,2.89,49.38,22.4,35.89,26
2009,9,2.14,1.98,60.95,44.4,52.67,26
2009,10,1.83,4.31,42.83,46.53,44.68,26
2009,11,0.14,1.0,59.54,17.92,38.73,26
2009,12,1.23,1.7,50.21,61.59,55.9,26
2009,13,2.83,2.41,43.96,42.28,43.12,26
2009,14,2.77,2.47,52.69,56.51,54.6,26
2009,15,4.47,1.3,75.38,69.77,72.58,26
2009,16,2.75,3.75,47.41,50.33,48.87,26
2009,17,1.15,1.31,77.4,59.94,68.67,26
2009,18,2.18,4.65,59.06,43.78,51.42,26
2009,19,3.25,1.86,48.8,52.05,50.43,26
2009,20,3.24,4.31,82.29,75.96,79.12,26
2009,21,4.67,2.52,82.44,48.3,65.37,26
2009,22,3.63,0.95,81.49,62.36,71.92,26
2009,23,2.99,0.45,72.45,68.69,70.57,26
2009,24,2.71,4.05,88.19,72.64,80.41,26
2009,25,4.42,1.16,70.77,52.87,61.82,26
2009,26,3.82,1.38,48.74,68.62,58.68,26
2009,27,3.16,4.71,58.85,48.11,53.48,26
2009,28,2.47,3.88,79.29,49.57,64.43,26
2009,29,0.6,4.28,45.03,44.56,44.8,26
2009,30,3.26,4.66,58.12,40.98,49.55,26
2009,31,3.88,4.8,62.1,51.09,56.6,26
2009,32,4.37,4.13,45.12,45.78,45.45,26
2009,33,1.44,4.22,51.84,38.97,45.41,26
2009,34,0.31,3.25,56.66,58.18,57.42,26
2009,35,1.15,4.49,63.21,59.44,61.33,26
2009,36,4.3,4.01,61.17,41.61,51.39,26
2009,37,4.18,2.11,61.35,54.34,57.84,26
2009,38,3.72,4.44,57.9,31.72,44.81,26
2009,39,0.43,2.85,59.57,57.5,58.53,26
2009,40,4.71,3.21,36.03,48.31,42.17,26
2009,41,0.36,2.33,53.69,44.44,49.06,26
2009,42,0.56,2.57,0.0,36.42,18.21,26
2009,43,0.19,2.33,45.1,30.09,37.6,26
2009,44,2.52,4.75,58.39,56.05,57.22,26
2009,45,3.64,3.91,39.16,36.19,37.67,26
2009,46,4.66,0.57,41.49,39.67,40.58,26
2009,47,2.74,2.99,37.88,46.21,42.05,26
2009,48,2.5,0.29,10.61,34.06,22.33,26
2009,49,3.17,0.15,28.25,33.21,30.73,26
2009,50,1.82,4.44,37.51,34.36,35.94,26
2009,51,4.12,1.73,18.1,34.68,26.39,26
2009,52,0.84,4.75,42.64,50.06,46.35,26
2010,1,2.09,3.25,17.75,17.7,17.73,26
2010,2,0.15,2.82,45.6,45.82,45.71,26
2010,3,2.88,2.64,20.3,53.06,36.68,26
2010,4,3.34,1.18,35.14,39.42,37.28,26
2010,5,4.63,3.46,5.81,20.32,13.07,26
2010,6,0.4,2.65,31.42,29.34,30.38,26
2010,7,2.5,2.81,31.83,50.66,41.25,26
2010,8,2.07,0.64,45.3,47.56,46.43,26
2010,9,3.48,0.54,44.88,45.21,45.05,26
2010,10,2.3,3.11,48.19,22.87,35.53,26
2010,11,2.13,3.3,34.81,25.13,29.97,26
2010,12,1.23,4.18,26.08,46.49,36.29,26
2010,13,3.57,1.09,28.42,52.11,40.26,26
2010,14,2.78,4.55,54.42,61.52,57.97,26
2010,15,0.84,2.91,63.72,63.84,63.78,26
2010,16,2.35,2.81,41.84,89.98,65.91,26
2010,17,4.25,4.2,55.23,64.79,60.01,26
2010,18,2.7,4.32,51.56,58.06,54.81,26
2010,19,2.87,4.51,60.43,51.13,55.78,26
2010,20,1.49,2.48,63.17,70.66,66.92,26
2010,21,3.06,1.03,78.99,100.0,89.49,26
2010,22,4.61,2.95,60.96,80.21,70.58,26
2010,23,4.35,4.5,42.98,59.97,51.48,26
2010,24,4.57,3.62,45.17,59.09,52.13,26
2010,25,1.19,2.06,70.54,70.41,70.48,26
2010,26,0.93,0.12,70.85,62.71,66.78,26
2010,27,1.83,3.95,93.76,77.23,85.5,26
2010,28,1.52,1.64,66.78,66.83,66.81,26
2010,29,3.75,4.43,53.68,51.69,52.68,26
2010,30,0.27,1.94,62.58,61.38,61.98,26
2010,31,0.69,1.17,55.18,36.6,45.89,26
2010,32,0.48,4.53,49.12,49.46,49.29,26
2010,33,1.44,3.13,57.7,50.74,54.22,26
2010,34,4.37,4.23,68.94,69.44,69.19,26
2010,35,4.99,1.94,64.17,25.68,44.92,26
2010,36,3.67,0.2,53.22,35.87,44.55,26
2010,37,4.54,2.92,33.79,43.71,38.75,26
2010,38,0.15,3.23,48.34,38.87,43.61,26
2010,39,2.15,2.21,66.21,58.01,62.11,26
2010,40,1.51,2.25,18.43,38.6,28.52,26
2010,41,1.14,0.84,60.14,26.14,43.14,26
2010,42,2.2,2.19,52.81,49.29,51.05,26
2010,43,4.16,3.88,38.75,45.42,42.09,26
2010,44,3.15,3.9,53.99,49.86,51.92,26
2010,45,4.41,2.34,72.61,48.43,60.52,26
2010,46,4.33,3.53,20.57,41.35,30.96,26
2010,47,4.25,2.34,13.53,49.39,31.46,26
2010,48,0.78,1.02,32.0,37.67,34.84,26
2010,49,2.46,1.34,36.15,31.13,33.64,26
2010,50,3.43,1.03,0.0,21.62,10.81,26
2010,51,3.43,0.14,68.85,30.04,49.45,26
2010,52,1.36,2.72,36.15,50.83,43.49,26
2011,1,3.29,2.76,22.47,42.67,32.57,26
2011,2,2.02,2.37,40.1,56.98,48.54,26
2011,3,0.88,0.23,36.9,68.3,52.6,26
2011,4,2.08,4.46,25.35,64.78,45.06,26
2011,5,2.49,1.53,35.06,47.99,41.53,26
2011,6,3.81,4.5,49.28,46.52,47.9,26
2011,7,3.14,1.46,46.96,43.18,45.07,26
2011,8,1.01,3.18,42.5,46.13,44.32,26
2011,9,3.97,4.99,48.3,57.5,52.9,26
2011,10,2.85,1.12,53.78,57.84,55.81,26
2011,11,3.11,0.22,51.52,42.55,47.04,26
2011,12,4.55,2.38,55.67,71.2,63.43,26
2011,13,0.56,1.51,58.77,47.19,52.98,26
2011,14,2.37,1.19,68.58,64.4,66.49,26
2011,15,0.5,0.53,72.18,51.34,61.76,26
2011,16,4.23,1.77,64.3,69.83,67.06,26
2011,17,1.36,3.31,69.33,71.31,70.32,26
2011,18,4.33,2.44,88.27,80.91,84.59,26
2011,19,2.89,3.47,69.65,69.5,69.58,26
2011,20,0.84,1.16,59.08,62.2,60.64,26
2011,21,1.39,4.76,72.73,61.75,67.24,26
2011,22,1.82,4.7,78.33,70.42,74.37,26
2011,23,0.72,4.07,77.07,65.23,71.15,26
2011,24,4.24,4.87,60.63,58.41,59.52,26
2011,25,1.11,0.59,86.75,84.19,85.47,26
2011,26,0.8,4.34,37.14,61.94,49.54,26
2011,27,3.22,1.42,47.24,77.12,62.18,26
2011,28,2.15,0.87,92.49,68.32,80.4,26
2011,29,2.16,1.83,63.02,69.14,66.08,26
2011,30,0.66,2.68,95.22,76.46,85.84,26
2011,31,0.32,1.56,56.88,68.64,62.76,26
2011,32,4.07,1.72,83.29,61.57,72.43,26
2011,33,3.78,2.73,56.75,47.8,52.27,26
2011,34,3.68,2.02,67.27,57.09,62.18,26
2011,35,3.3,3.19,64.15,49.3,56.72,26
2011,36,4.67,2.18,30.49,31.29,30.89,26
2011,37,0.29,0.81,50.02,63.59,56.81,26
2011,38,0.89,1.36,66.54,34.98,50.76,26
2011,39,2.05,0.28,34.32,43.1,38.71,26
2011,40,3.24,0.32,20.57,67.56,44.06,26
2011,41,2.73,3.37,59.68,32.89,46.29,26
2011,42,0.84,4.12,47.31,50.95,49.13,26
2011,43,1.46,2.85,47.72,36.84,42.28,26
2011,44,2.37,3.93,40.08,52.61,46.34,26
2011,45,1.14,2.08,28.14,22.52,25.33,26
2011,46,2.38,1.0,49.14,53.97,51.55,26
2011,47,1.14,1.19,42.9,26.26,34.58,26
2011,48,3.77,1.18,30.12,40.0,35.06,26
2011,49,1.53,1.03,24.6,27.8,26.2,26
2011,50,2.61,1.8,26.84,52.62,39.73,26
2011,51,3.35,4.72,45.05,43.87,44.46,26
2011,52,2.59,4.08,57.45,43.13,50.29,26
2012,1,2.47,4.21,52.5,43.3,47.9,26
2012,2,1.15,0.65,36.91,35.89,36.4,26
2012,3,2.91,3.18,21.02,35.34,28.18,26
2012,4,3.87,4.38,51.99,41.85,46.92,26
2012,5,2.64,2.28,49.31,33.4,41.35,26
2012,6,4.94,4.43,45.57,32.01,38.79,26
2012,7,3.24,3.03,40.16,63.6,51.88,26
2012,8,3.29,4.15,49.41,21.51,35.46,26
2012,9,3.09,3.92,48.57,51.63,50.1,26
2012,10,0.91,1.54,30.18,36.1,33.14,26
2012,11,4.75,1.78,60.45,66.62,63.54,26
2012,12,0.85,1.65,58.1,42.9,50.5,26
2012,13,0.66,3.27,66.48,35.1,50.79,26
2012,14,2.54,3.63,68.74,66.9,67.82,26
2012,15,1.7,4.73,37.71,47.7,42.71,26
2012,16,2.76,0.67,56.9,72.27,64.59,26
2012,17,2.22,4.04,58.12,65.88,62.0,26
2012,18,0.46,1.1,53.1,78.77,65.93,26
2012,19,1.67,4.31,45.77,57.46,51.62,26
2012,20,4.91,1.39,82.57,72.29,77.43,26
2012,21,3.82,4.98,63.02,37.34,50.18,26
2012,22,2.49,0.32,64.61,68.83,66.72,26
2012,23,1.26,2.99,99.15,69.41,84.28,26
2012,24,4.33,1.06,75.44,65.96,70.7,26
2012,25,0.16,3.08,93.5,42.95,68.22,26
2012,26,0.27,0.96,84.5,64.46,74.48,26
2012,27,1.04,1.46,51.63,70.83,61.23,26
2012,28,1.94,1.92,55.46,58.72,57.09,26
2012,29,1.19,1.83,36.81,57.68,47.24,26
2012,30,2.81,2.03,61.57,68.7,65.14,26
2012,31,3.43,3.92,63.32,61.89,62.61,26
2012,32,1.01,0.48,47.37,48.18,47.77,26
2012,33,2.77,0.62,66.01,55.01,60.51,26
2012,34,0.57,1.78,57.88,63.58,60.73,26
2012,35,1.25,4.12,49.6,45.86,47.73,26
2012,36,1.72,0.55,79.92,45.79,62.85,26
2012,37,1.66,4.45,83.46,54.42,68.94,26
2012,38,0.2,0.48,27.75,32.6,30.17,26
2012,39,1.71,1.25,35.85,52.18,44.01,26
2012,40,0.15,0.77,33.6,68.73,51.17,26
2012,41,1.01,4.65,54.26,31.44,42.85,26
2012,42,4.07,3.2,31.44,33.21,32.32,26
2012,43,3.95,1.87,22.78,26.08,24.43,26
2012,44,2.16,4.18,39.19,28.55,33.87,26
2012,45,2.71,3.72,30.67,79.79,55.23,26
2012,46,1.6,2.66,37.46,36.21,36.84,26
2012,47,1.1,1.55,24.6,40.63,32.62,26
2012,48,0.84,2.56,43.82,10.22,27.02,26
2012,49,3.4,0.83,49.29,30.87,40.08,26
2012,50,2.19,1.18,49.3,24.35,36.83,26
2012,51,2.78,4.18,37.61,29.14,33.38,26
2012,52,0.47,0.92,25.87,30.88,28.37,26
2013,1,2.08,1.15,43.16,27.62,35.39,26
2013,2,0.36,4.54,37.08,26.09,31.58,26
2013,3,1.58,0.45,9.63,42.69,26.16,26
2013,4,1.91,2.16,47.69,41.76,44.72,26
2013,5,4.95,1.73,45.77,49.63,47.7,26
2013,6,4.21,2.26,46.47,49.24,47.85,26
2013,7,2.74,4.13,44.12,38.08,41.1,26
2013,8,3.8,3.98,43.28,39.01,41.15,26
2013,9,2.79,4.02,39.13,56.36,47.74,26
2013,10,1.36,1.73,54.54,42.27,48.41,26
2013,11,3.08,2.44,46.86,46.21,46.53,26
2013,12,4.16,3.25,43.01,31.89,37.45,26
2013,13,2.95,0.83,50.36,55.52,52.94,26
2013,14,2.16,3.54,37.85,75.71,56.78,26
2013,15,2.04,2.64,74.52,68.78,71.65,26
2013,16,4.34,2.99,50.14,70.1,60.12,26
2013,17,4.33,1.56,68.44,44.61,56.53,26
2013,18,4.83,0.93,46.25,47.73,46.99,26
2013,19,2.3,1.25,71.34,60.75,66.05,26
2013,20,4.91,4.2,57.5,69.8,63.65,26
2013,21,3.31,1.62,56.96,54.36,55.66,26
2013,22,1.35,4.8,74.63,58.62,66.63,26
2013,23,0.25,4.24,77.38,55.94,66.66,26
2013,24,0.47,3.81,68.91,44.15,56.53,26
2013,25,0.52,3.71,57.02,87.96,72.49,26
2013,26,4.89,1.67,75.96,68.67,72.32,26
2013,27,4.32,0.5,82.04,76.88,79.46,26
2013,28,0.41,1.27,69.29,64.32,66.81,26
2013,29,1.34,1.33,43.29,45.67,44.48,26
2013,30,2.47,2.01,64.11,57.55,60.83,26
2013,31,1.42,0.95,67.49,31.66,49.57,26
2013,32,3.03,4.01,33.31,48.32,40.81,26
2013,33,3.85,0.64,82.2,47.14,64.67,26
2013,34,0.51,4.1,50.75,57.23,53.99,26
2013,35,4.69,4.53,64.25,58.66,61.45,26
2013,36,1.55,2.7,25.17,35.06,30.11,26
2013,37,0.18,4.38,36.24,34.39,35.32,26
2013,38,3.95,1.03,22.59,27.47,25.03,26
2013,39,0.98,1.73,33.44,39.56,36.5,26
2013,40,2.28,2.44,38.39,41.62,40.0,26
2013,41,2.98,4.99,42.2,41.06,41.63,26
2013,42,0.93,1.29,24.91,62.78,43.84,26
2013,43,2.04,3.81,54.07,33.06,43.57,26
2013,44,1.29,1.09,28.33,47.71,38.02,26
2013,45,4.93,2.89,58.5,44.39,51.45,26
2013,46,4.79,3.49,63.02,40.29,51.66,26
2013,47,4.17,0.54,17.01,32.07,24.54,26
2013,48,3.57,1.84,33.73,41.85,37.79,26
2013,49,2.31,0.93,33.76,45.6,39.68,26
2013,50,0.96,3.88,13.54,23.24,18.39,26
2013,51,2.82,2.43,18.17,44.4,31.28,26
2013,52,1.05,0.71,28.2,21.85,25.02,26
2014,1,4.92,2.53,12.96,44.16,28.56,26
2014,2,0.28,3.68,48.72,27.98,38.35,26
2014,3,4.37,3.87,34.57,37.14,35.86,26
2014,4,3.48,4.76,22.6,47.78,35.19,26
2014,5,3.38,3.84,34.49,50.76,42.63,26
2014,6,1.4,4.35,21.34,62.53,41.93,26
2014,7,3.83,2.98,51.24,42.45,46.85,26
2014,8,4.34,2.09,44.21,58.98,51.6,26
2014,9,0.67,3.78,54.25,52.26,53.26,26
2014,10,1.75,4.68,54.45,42.3,48.37,26
2014,11,0.92,1.17,46.82,63.52,55.17,26
2014,12,3.71,1.74,78.8,73.07,75.93,26
2014,13,0.49,1.85,63.29,45.24,54.27,26
2014,14,0.51,2.02,64.09,44.57,54.33,26
2014,15,2.94,1.17,55.33,48.63,51.98,26
2014,16,1.23,1.5,69.25,56.71,62.98,26
2014,17,4.12,1.23,62.67,45.96,54.32,26
2014,18,2.21,2.64,60.91,55.87,58.39,26
2014,19,2.57,4.08,71.47,76.53,74.0,26
2014,20,3.99,0.44,74.67,76.51,75.59,26
2014,21,1.57,3.57,53.94,82.48,68.21,26
2014,22,2.34,4.52,78.8,50.81,64.8,26
2014,23,0.66,2.58,74.44,79.51,76.97,26
2014,24,3.82,3.99,100.0,70.53,85.27,26
2014,25,0.88,0.67,87.09,72.01,79.55,26
2014,26,2.96,3.64,75.7,63.24,69.47,26
2014,27,2.23,4.9,50.22,73.13,61.68,26
2014,28,3.98,1.73,74.27,42.22,58.24,26
2014,29,1.16,4.47,69.67,62.59,66.13,26
2014,30,1.38,1.71,61.75,64.91,63.33,26
2014,31,1.71,3.41,83.54,45.12,64.33,26
2014,32,0.72,0.95,73.76,56.05,64.9,26
2014,33,0.97,4.86,30.68,49.83,40.25,26
2014,34,1.7,1.3,60.1,59.47,59.78,26
2014,35,4.77,4.68,36.48,46.67,41.57,26
2014,36,3.94,1.55,44.6,66.45,55.52,26
2014,37,0.66,3.18,60.31,49.92,55.11,26
2014,38,2.16,0.11,53.61,1.77,27.69,26
2014,39,3.62,1.43,44.41,46.68,45.54,26
2014,40,2.12,1.27,47.12,40.09,43.61,26
2014,41,1.84,3.2,41.78,37.22,39.5,26
2014,42,4.67,3.29,40.18,22.5,31.34,26
2014,43,2.69,4.8,50.3,33.5,41.9,26
2014,44,3.13,4.08,33.78,53.97,43.88,26
2014,45,4.27,4.97,21.53,30.81,26.17,26
2014,46,2.19,3.17,34.13,27.6,30.87,26
2014,47,0.31,1.86,57.33,25.21,41.27,26
2014,48,4.04,4.89,31.86,20.24,26.05,26
2014,49,2.38,1.45,64.62,9.64,37.13,26
2014,50,2.46,3.83,29.98,26.57,28.28,26
2014,51,2.48,1.03,43.98,45.34,44.66,26
2014,52,0.75,1.94,18.26,16.17,17.21,26
2015,1,2.92,0.93,58.9,52.63,55.77,26
2015,2,3.4,1.31,48.19,42.48,45.33,26
2015,3,3.75,4.62,24.87,33.76,29.32,26
2015,4,3.68,4.8,29.15,47.03,38.09,26
2015,5,4.35,0.25,54.51,48.59,51.55,26
2015,6,3.3,0.6,55.66,59.94,57.8,26
2015,7,3.8,1.08,36.36,39.33,37.85,26
2015,8,1.08,2.84,36.79,33.51,35.15,26
2015,9,1.22,2.42,36.17,45.96,41.06,26
2015,10,0.99,0.95,42.52,69.2,55.86,26
2015,11,3.56,2.04,56.21,49.53,52.87,26
2015,12,2.24,2.1,47.05,62.96,55.0,26
2015,13,3.92,4.73,70.43,63.51,66.97,26
2015,14,0.32,3.62,56.5,66.73,61.62,26
2015,15,2.61,4.35,40.15,49.08,44.62,26
2015,16,3.05,0.35,71.55,62.66,67.11,26
2015,17,4.45,2.95,65.51,59.1,62.31,26
2015,18,4.77,4.92,82.32,50.46,66.39,26
2015,19,3.47,1.27,65.26,53.96,59.61,26
2015,20,0.19,4.32,47.14,63.4,55.27,26
2015,21,4.42,4.53,78.49,69.36,73.93,26
2015,22,4.1,0.49,82.67,80.26,81.47,26
2015,23,1.67,4.12,64.1,57.06,60.58,26
2015,24,0.77,3.41,56.24,65.56,60.9,26
2015,25,0.53,4.89,68.95,57.1,63.02,26
2015,26,4.98,4.07,77.31,32.0,54.66,26
2015,27,4.37,3.56,72.01,55.05,63.53,26
2015,28,4.2,2.45,68.15,70.2,69.18,26
2015,29,2.69,0.84,45.38,53.95,49.66,26
2015,30,1.16,3.25,58.22,76.41,67.31,26
2015,31,0.86,2.97,84.82,48.24,66.53,26
2015,32,2.25,3.06,28.4,68.06,48.23,26
2015,33,3.84,1.31,56.84,55.7,56.27,26
2015,34,2.69,1.11,42.1,58.35,50.22,26
2015,35,2.66,4.48,49.92,49.6,49.76,26
2015,36,2.38,3.48,16.84,55.56,36.2,26
2015,37,3.77,4.14,37.07,50.37,43.72,26
2015,38,2.62,1.19,35.33,69.47,52.4,26
2015,39,0.11,2.13,56.02,47.47,51.75,26
2015,40,0.64,0.83,36.88,32.55,34.72,26
2015,41,4.79,1.72,45.12,55.63,50.38,26
2015,42,1.85,3.33,54.12,56.39,55.26,26
2015,43,3.16,2.8,52.4,38.61,45.51,26
2015,44,3.17,0.7,27.44,40.3,33.87,26
2015,45,2.67,0.58,41.74,19.18,30.46,26
2015,46,4.73,2.84,34.35,18.45,26.4,26
2015,47,4.54,4.73,34.94,35.21,35.07,26
2015,48,3.03,3.65,25.68,42.44,34.06,26
2015,49,3.11,1.89,25.4,35.21,30.3,26
2015,50,4.31,0.38,23.13,30.95,27.04,26
2015,51,1.68,2.31,48.8,23.92,36.36,26
2015,52,3.39,2.62,24.06,33.94,29.0,26
2016,1,3.88,0.17,28.97,42.36,35.67,26
2016,2,3.29,2.31,21.64,49.8,35.72,26
2016,3,0.75,3.5,53.05,36.09,44.57,26
2016,4,1.02,3.43,9.08,27.98,18.53,26
2016,5,3.66,0.41,58.44,40.57,49.51,26
2016,6,1.73,4.52,29.92,40.83,35.38,26
2016,7,2.84,0.76,68.22,32.88,50.55,26
2016,8,0.77,4.03,34.43,53.69,44.06,26
2016,9,4.2,1.02,42.56,17.93,30.25,26
2016,10,2.74,3.34,66.82,37.44,52.13,26
2016,11,4.72,3.21,94.63,30.67,62.65,26
2016,12,1.18,2.37,61.62,42.62,52.12,26
2016,13,4.48,3.91,40.05,49.44,44.74,26
2016,14,2.96,3.59,74.37,38.31,56.34,26
2016,15,3.86,1.21,61.51,60.24,60.87,26
2016,16,2.76,4.36,43.66,66.22,54.94,26
2016,17,0.94,4.58,65.52,33.43,49.48,26
2016,18,3.22,4.46,74.27,39.65,56.96,26
2016,19,3.67,4.37,75.56,69.09,72.33,26
2016,20,0.55,4.52,53.92,69.3,61.61,26
2016,21,4.27,0.28,78.27,75.41,76.84,26
2016,22,4.86,1.53,63.4,67.61,65.5,26
2016,23,2.01,0.7,65.58,75.74,70.66,26
2016,24,2.8,2.93,72.48,75.7,74.09,26
2016,25,2.71,4.74,56.68,63.51,60.09,26
2016,26,3.83,3.02,81.56,64.54,73.05,26
2016,27,0.86,2.03,84.31,68.78,76.54,26
2016,28,4.49,1.74,75.3,70.39,72.84,26
2016,29,1.71,2.04,84.3,47.55,65.92,26
2016,30,1.97,0.6,75.44,49.37,62.41,26
2016,31,0.43,2.33,78.04,41.84,59.94,26
2016,32,3.46,3.5,46.88,53.62,50.25,26
2016,33,2.48,4.68,56.21,67.34,61.77,26
2016,34,3.54,4.96,53.38,57.04,55.21,26
2016,35,3.48,2.54,64.27,55.17,59.72,26
2016,36,4.93,3.6,34.28,44.53,39.4,26
2016,37,0.63,4.86,40.35,45.67,43.01,26
2016,38,3.4,1.6,54.41,68.95,61.68,26
2016,39,2.07,2.72,51.38,43.05,47.22,26
2016,40,3.16,2.02,18.97,19.43,19.2,26
2016,41,2.15,4.51,36.21,12.34,24.27,26
2016,42,4.58,1.35,47.67,49.34,48.51,26
2016,43,1.12,4.54,31.28,22.81,27.05,26
2016,44,0.47,2.66,11.57,50.05,30.81,26
2016,45,3.77,0.52,46.64,45.37,46.0,26
2016,46,2.85,0.8,6.29,38.65,22.47,26
2016,47,0.17,3.45,30.95,44.71,37.83,26
